时间,PB粉,焦炭,动力煤,生铁成本,市场价(不含税):废钢:6-8mm:张家港,价格:硅锰:FeMn65Si17:南方,钢坯成本,螺纹成本,热卷成本,螺纹钢,热卷,螺纹加工利润,热卷加工利润
2016/10/31,490,1875,672,1949.117949,1550,8150,2529.617949,2649.617949,2849.617949,2550,3340,-99.61794872,490.3820513
2016/11/1,490,1955,687,1984.588034,1570,8150,2568.688034,2688.688034,2888.688034,2600,3420,-88.68803419,531.3119658
2016/11/2,495,1955,691,1993.429915,1580,8150,2579.329915,2699.329915,2899.329915,2630,3480,-69.32991453,580.6700855
2016/11/3,495,1955,704,1994.541026,1580,8150,2580.441026,2700.441026,2900.441026,2640,3460,-60.44102564,559.5589744
2016/11/4,495,1955,708,1994.882906,1600,8150,2584.382906,2704.382906,2904.382906,2690,3470,-14.38290598,565.617094
2016/11/7,500,1955,717,2004.152137,1630,8150,2599.052137,2719.052137,2919.052137,2840,3590,120.9478632,670.9478632
2016/11/8,510,2105,722,2085.682051,1650,8150,2684.182051,2804.182051,3004.182051,2870,3590,65.81794872,585.8179487
2016/11/9,525,2105,732,2112.036752,1680,8150,2715.936752,2835.936752,3035.936752,2930,3670,94.06324786,634.0632479
2016/11/10,550,2105,741,2155.305983,1680,8150,2759.205983,2879.205983,3079.205983,2950,3670,70.79401709,590.7940171
2016/11/11,580,2205,736,2248.613675,1700,8150,2856.113675,2976.113675,3176.113675,3010,3670,33.88632479,493.8863248
2016/11/14,605,2205,731,2290.686325,1700,8300,2899.686325,3019.686325,3219.686325,3000,3650,-19.68632479,430.3136752
2016/11/15,615,2250,733,2327.088034,1680,8300,2932.488034,3052.488034,3252.488034,2960,3510,-92.48803419,257.5119658
2016/11/16,595,2250,727,2292.575214,1660,8300,2894.375214,3014.375214,3214.375214,2880,3490,-134.3752137,275.6247863
2016/11/17,595,2275,707,2301.549573,1630,8400,2898.949573,3018.949573,3218.949573,2840,3490,-178.9495726,271.0504274
2016/11/18,590,2275,706,2292.964103,1630,8400,2890.364103,3010.364103,3210.364103,2840,3500,-170.3641026,289.6358974
2016/11/21,580,2350,698,2307.331624,1630,8400,2904.731624,3024.731624,3224.731624,2840,3500,-184.7316239,275.2683761
2016/11/22,585,2350,680,2314.293162,1630,8400,2911.693162,3031.693162,3231.693162,2890,3610,-141.6931624,378.3068376
2016/11/23,605,2350,680,2348.293162,1650,8500,2950.293162,3070.293162,3270.293162,2910,3700,-160.2931624,429.7068376
2016/11/24,615,2350,679,2365.207692,1660,8500,2969.007692,3089.007692,3289.007692,2930,3710,-159.0076923,420.9923077
2016/11/25,625,2350,679,2382.207692,1680,8550,2990.107692,3110.107692,3310.107692,2980,3710,-130.1076923,399.8923077
2016/11/28,635,2430,675,2433.053846,1680,8600,3041.453846,3161.453846,3361.453846,3170,3760,8.546153846,398.5461538
2016/11/29,650,2430,668,2457.955556,1680,8600,3066.355556,3186.355556,3386.355556,3190,3760,3.644444444,373.6444444
2016/11/30,645,2430,666,2449.284615,1680,8600,3057.684615,3177.684615,3377.684615,3070,3560,-107.6846154,182.3153846
2016/12/1,630,2430,666,2423.784615,1680,8600,3032.184615,3152.184615,3352.184615,3110,3790,-42.18461538,437.8153846
2016/12/2,635,2430,666,2432.284615,1660,8600,3037.084615,3157.084615,3357.084615,3140,3800,-17.08461538,442.9153846
2016/12/5,635,2430,658,2431.600855,1640,8600,3032.800855,3152.800855,3352.800855,3240,3800,87.1991453,447.1991453
2016/12/6,635,2430,658,2431.600855,1640,8600,3032.800855,3152.800855,3352.800855,3260,3890,107.1991453,537.1991453
2016/12/7,630,2430,654,2422.758974,1640,8600,3023.958974,3143.958974,3343.958974,3330,4000,186.0410256,656.0410256
2016/12/8,640,2350,648,2405.05812,1630,8600,3004.45812,3124.45812,3324.45812,3330,3960,205.5418803,635.5418803
2016/12/9,640,2350,644,2404.716239,1630,8600,3004.116239,3124.116239,3324.116239,3350,3910,225.8837607,585.8837607
2016/12/12,630,2325,640,2376.690598,1630,8600,2976.090598,3096.090598,3296.090598,3560,4130,463.9094017,833.9094017
2016/12/13,655,2325,638,2419.019658,1620,8600,3016.619658,3136.619658,3336.619658,3560,4130,423.3803419,793.3803419
2016/12/14,650,2325,636,2410.348718,1620,8550,3007.448718,3127.448718,3327.448718,3510,4030,382.5512821,702.5512821
2016/12/15,640,2325,634,2393.177778,1620,8450,2989.277778,3109.277778,3309.277778,3470,4030,360.7222222,720.7222222
2016/12/16,640,2325,634,2393.177778,1620,8450,2989.277778,3109.277778,3309.277778,3470,4060,360.7222222,750.7222222
2016/12/19,640,2275,630,2371.468376,1620,8300,2966.068376,3086.068376,3286.068376,3390,4030,303.9316239,743.9316239
2016/12/20,630,2275,627,2354.211966,1620,8250,2948.311966,3068.311966,3268.311966,3340,4010,271.6880342,741.6880342
2016/12/21,625,2275,624,2345.455556,1620,8250,2939.555556,3059.555556,3259.555556,3340,4010,280.4444444,750.4444444
2016/12/22,625,2275,624,2345.455556,1640,8250,2943.155556,3063.155556,3263.155556,3330,4040,266.8444444,776.8444444
2016/12/23,620,2250,624,2326.271795,1660,8150,2926.571795,3046.571795,3246.571795,3280,3910,233.4282051,663.4282051
2016/12/26,620,2250,619,2325.844444,1640,8150,2922.544444,3042.544444,3242.544444,3180,3910,137.4555556,667.4555556
2016/12/27,610,2250,617,2308.673504,1620,8150,2901.773504,3021.773504,3221.773504,3160,3950,138.2264957,728.2264957
2016/12/28,610,2190,614,2282.776068,1610,8150,2874.076068,2994.076068,3194.076068,3190,4050,195.9239316,855.9239316
2016/12/29,615,2190,611,2291.019658,1600,8050,2879.519658,2999.519658,3199.519658,3190,4020,190.4803419,820.4803419
2016/12/30,615,2190,611,2291.019658,1590,8050,2877.719658,2997.719658,3197.719658,3150,3980,152.2803419,782.2803419
2017/1/3,610,2190,609,2282.348718,1570,8050,2865.448718,2985.448718,3185.448718,3150,3980,164.5512821,794.5512821
2017/1/4,610,2165,606,2271.408547,1570,8050,2854.508547,2974.508547,3174.508547,3150,3960,175.491453,785.491453
2017/1/5,605,2165,603,2262.652137,1570,8050,2845.752137,2965.752137,3165.752137,3150,3960,184.2478632,794.2478632
2017/1/6,605,2165,601,2262.481197,1570,8050,2845.581197,2965.581197,3165.581197,3130,3900,164.4188034,734.4188034
2017/1/9,605,2165,601,2262.481197,1580,8050,2847.381197,2967.381197,3167.381197,3120,3900,152.6188034,732.6188034
2017/1/10,610,2090,601,2238.929915,1590,7850,2823.629915,2943.629915,3143.629915,3150,3900,206.3700855,756.3700855
2017/1/11,620,2090,599,2255.758974,1610,7700,2842.558974,2962.558974,3162.558974,3180,3900,217.4410256,737.4410256
2017/1/12,620,2090,599,2255.758974,1610,7700,2842.558974,2962.558974,3162.558974,3180,3900,217.4410256,737.4410256
2017/1/13,630,2090,598,2272.673504,1610,7700,2859.473504,2979.473504,3179.473504,3180,3900,200.5264957,720.5264957
2017/1/16,630,2090,594,2272.331624,1610,7600,2858.131624,2978.131624,3178.131624,3230,3900,251.8683761,721.8683761
2017/1/17,650,2090,597,2306.588034,1600,7600,2890.588034,3010.588034,3210.588034,3230,3900,219.4119658,689.4119658
2017/1/18,645,2090,597,2298.088034,1600,7600,2882.088034,3002.088034,3202.088034,3230,3850,227.9119658,647.9119658
2017/1/19,640,2050,597,2272.494017,1600,7400,2854.494017,2974.494017,3174.494017,3230,3830,255.5059829,655.5059829
2017/1/20,640,2050,597,2272.494017,1600,7300,2853.494017,2973.494017,3173.494017,3230,3830,256.5059829,656.5059829
2017/1/22,635,2050,597,2263.994017,1600,7200,2843.994017,2963.994017,3163.994017,3230,3830,266.0059829,666.0059829
2017/1/23,635,2050,597,2263.994017,1600,7200,2843.994017,2963.994017,3163.994017,3230,3830,266.0059829,666.0059829
2017/1/24,630,2050,597,2255.494017,1600,7200,2835.494017,2955.494017,3155.494017,3230,3830,274.5059829,674.5059829
2017/1/25,640,2050,597,2272.494017,1600,7200,2852.494017,2972.494017,3172.494017,3230,3830,257.5059829,657.5059829
2017/1/26,640,2050,597,2272.494017,1600,7200,2852.494017,2972.494017,3172.494017,3230,3830,257.5059829,657.5059829
2017/2/3,640,2050,592,2272.066667,1600,7000,2850.066667,2970.066667,3170.066667,3230,3830,259.9333333,659.9333333
2017/2/4,635,2025,592,2252.882906,1600,6950,2830.382906,2950.382906,3150.382906,3230,3830,279.617094,679.617094
2017/2/6,630,2025,587,2243.955556,1600,6900,2820.955556,2940.955556,3140.955556,3230,3830,289.0444444,689.0444444
2017/2/7,625,2025,587,2235.455556,1600,6800,2811.455556,2931.455556,3131.455556,3230,3830,298.5444444,698.5444444
2017/2/8,635,1965,587,2226.81453,1600,6800,2802.81453,2922.81453,3122.81453,3250,3870,327.1854701,747.1854701
2017/2/9,640,1965,586,2235.22906,1600,6800,2811.22906,2931.22906,3131.22906,3270,3950,338.7709402,818.7709402
2017/2/10,645,1965,586,2243.72906,1600,6800,2819.72906,2939.72906,3139.72906,3300,3950,360.2709402,810.2709402
2017/2/13,655,1965,584,2260.55812,1620,6700,2839.15812,2959.15812,3159.15812,3440,3950,480.8418803,790.8418803
2017/2/14,685,1965,584,2311.55812,1630,6700,2891.95812,3011.95812,3211.95812,3450,3980,438.0418803,768.0418803
2017/2/15,690,1965,584,2320.05812,1680,6500,2907.45812,3027.45812,3227.45812,3450,3980,422.5418803,752.5418803
2017/2/16,690,1910,584,2296.553846,1740,6500,2894.753846,3014.753846,3214.753846,3480,3940,465.2461538,725.2461538
2017/2/17,690,1910,586,2296.724786,1740,6400,2893.924786,3013.924786,3213.924786,3490,3940,476.0752137,726.0752137
2017/2/20,690,1910,592,2297.237607,1740,6400,2894.437607,3014.437607,3214.437607,3640,3940,625.5623932,725.5623932
2017/2/21,695,1865,596,2286.848718,1740,6300,2883.048718,3003.048718,3203.048718,3690,3990,686.9512821,786.9512821
2017/2/22,705,1865,599,2304.105128,1740,6200,2899.305128,3019.305128,3219.305128,3640,3970,620.6948718,750.6948718
2017/2/23,700,1865,601,2295.776068,1740,6200,2890.976068,3010.976068,3210.976068,3620,3940,609.0239316,729.0239316
2017/2/24,695,1865,601,2287.276068,1720,6200,2878.876068,2998.876068,3198.876068,3600,3840,601.1239316,641.1239316
2017/2/27,685,1865,603,2270.447009,1720,6000,2860.047009,2980.047009,3180.047009,3750,3960,769.9529915,779.9529915
2017/2/28,700,1865,609,2296.459829,1720,5900,2885.059829,3005.059829,3205.059829,3760,3910,754.9401709,704.9401709
2017/3/1,690,1865,618,2280.22906,1720,5900,2868.82906,2988.82906,3188.82906,3760,3890,771.1709402,701.1709402
2017/3/2,685,1865,623,2272.15641,1720,5600,2857.75641,2977.75641,3177.75641,3760,3880,782.2435897,702.2435897
2017/3/3,685,1865,628,2272.583761,1720,5600,2858.183761,2978.183761,3178.183761,3740,3830,761.8162393,651.8162393
2017/3/6,680,1865,632,2264.425641,1690,5600,2844.625641,2964.625641,3164.625641,3740,3810,775.374359,645.374359
2017/3/7,675,1865,636,2256.267521,1690,5600,2836.467521,2956.467521,3156.467521,3730,3790,773.5324786,633.5324786
2017/3/8,670,1865,642,2248.280342,1680,5800,2828.680342,2948.680342,3148.680342,3720,3760,771.3196581,611.3196581
2017/3/9,670,1865,650,2248.964103,1680,6000,2831.364103,2951.364103,3151.364103,3680,3700,728.6358974,548.6358974
2017/3/10,655,1865,657,2224.062393,1680,6100,2807.462393,2927.462393,3127.462393,3690,3720,762.5376068,592.5376068
2017/3/13,655,1890,666,2235.515385,1670,6100,2817.115385,2937.115385,3137.115385,3740,3730,802.8846154,592.8846154
2017/3/14,665,1890,673,2253.113675,1670,6300,2836.713675,2956.713675,3156.713675,3750,3730,793.2863248,573.2863248
2017/3/15,665,1890,673,2253.113675,1670,6900,2842.713675,2962.713675,3162.713675,3790,3780,827.2863248,617.2863248
2017/3/16,675,1890,680,2270.711966,1670,6900,2860.311966,2980.311966,3180.311966,3780,3800,799.6880342,619.6880342
2017/3/17,675,1890,686,2271.224786,1670,7100,2862.824786,2982.824786,3182.824786,3750,3760,767.1752137,577.1752137
2017/3/20,675,1910,686,2279.771795,1670,7100,2871.371795,2991.371795,3191.371795,3750,3770,758.6282051,578.6282051
2017/3/21,680,1910,685,2288.186325,1670,7100,2879.786325,2999.786325,3199.786325,3740,3700,740.2136752,500.2136752
2017/3/22,675,1910,685,2279.686325,1670,7100,2871.286325,2991.286325,3191.286325,3680,3570,688.7136752,378.7136752
2017/3/23,655,1910,684,2245.600855,1670,7100,2837.200855,2957.200855,3157.200855,3660,3570,702.7991453,412.7991453
2017/3/24,655,1935,684,2256.284615,1670,7100,2847.884615,2967.884615,3167.884615,3670,3510,702.1153846,342.1153846
2017/3/27,650,1935,682,2247.613675,1670,7100,2839.213675,2959.213675,3159.213675,3580,3450,620.7863248,290.7863248
2017/3/28,630,1935,682,2213.613675,1650,7100,2801.613675,2921.613675,3121.613675,3570,3450,648.3863248,328.3863248
2017/3/29,620,1935,682,2196.613675,1650,7100,2784.613675,2904.613675,3104.613675,3580,3470,675.3863248,365.3863248
2017/3/30,620,1990,684,2220.288889,1650,7150,2808.788889,2928.788889,3128.788889,3580,3490,651.2111111,361.2111111
2017/3/31,620,1990,684,2220.288889,1650,7150,2808.788889,2928.788889,3128.788889,3580,3480,651.2111111,351.2111111
2017/4/1,620,1990,684,2220.288889,1650,7100,2808.288889,2928.288889,3128.288889,3580,3480,651.7111111,351.7111111
2017/4/5,610,1990,681,2203.032479,1630,7050,2786.932479,2906.932479,3106.932479,3600,3470,693.0675214,363.0675214
2017/4/6,615,2065,680,2243.498291,1630,7050,2827.398291,2947.398291,3147.398291,3610,3470,662.6017094,322.6017094
2017/4/7,610,2065,678,2234.82735,1630,7050,2818.72735,2938.72735,3138.72735,3530,3370,591.2726496,231.2726496
2017/4/10,595,2065,672,2208.81453,1610,7050,2789.11453,2909.11453,3109.11453,3510,3360,600.8854701,250.8854701
2017/4/11,575,2065,671,2174.72906,1610,7050,2755.02906,2875.02906,3075.02906,3450,3300,574.9709402,224.9709402
2017/4/12,570,2065,671,2166.22906,1590,7050,2742.92906,2862.92906,3062.92906,3360,3190,497.0709402,127.0709402
2017/4/13,545,2125,671,2149.370085,1570,7050,2722.470085,2842.470085,3042.470085,3340,3190,497.5299145,147.5299145
2017/4/14,530,2125,671,2123.870085,1560,7050,2695.170085,2815.170085,3015.170085,3350,3220,534.8299145,204.8299145
2017/4/17,530,2125,667,2123.528205,1560,6900,2693.328205,2813.328205,3013.328205,3310,3220,496.6717949,206.6717949
2017/4/18,510,2125,660,2088.929915,1530,6700,2651.329915,2771.329915,2971.329915,3260,3130,488.6700855,158.6700855
2017/4/19,485,2125,660,2046.429915,1530,6700,2608.829915,2728.829915,2928.829915,3240,3130,511.1700855,201.1700855
2017/4/20,480,2125,658,2037.758974,1530,6700,2600.158974,2720.158974,2920.158974,3240,3090,519.8410256,169.8410256
2017/4/21,485,2125,656,2046.088034,1530,6700,2608.488034,2728.488034,2928.488034,3280,3110,551.5119658,181.5119658
2017/4/24,505,2125,648,2079.404274,1520,6700,2640.004274,2760.004274,2960.004274,3250,3070,489.9957265,109.9957265
2017/4/25,495,2125,644,2062.062393,1480,6700,2615.462393,2735.462393,2935.462393,3270,3070,534.5376068,134.5376068
2017/4/26,495,2125,638,2061.549573,1480,6800,2615.949573,2735.949573,2935.949573,3320,3120,584.0504274,184.0504274
2017/4/27,500,2125,629,2069.280342,1480,6800,2623.680342,2743.680342,2943.680342,3320,3180,576.3196581,236.3196581
2017/4/28,505,2125,626,2077.523932,1480,6800,2631.923932,2751.923932,2951.923932,3380,3260,628.0760684,308.0760684
2017/5/2,520,2125,617,2102.254701,1480,6800,2656.654701,2776.654701,2976.654701,3470,3340,693.3452991,363.3452991
2017/5/3,530,2075,613,2097.545299,1480,6800,2651.945299,2771.945299,2971.945299,3450,3290,678.0547009,318.0547009
2017/5/4,520,2075,613,2080.545299,1480,6800,2634.945299,2754.945299,2954.945299,3390,3180,635.0547009,225.0547009
2017/5/5,490,2075,609,2029.203419,1480,6800,2583.603419,2703.603419,2903.603419,3340,3080,636.3965812,176.3965812
2017/5/8,470,2075,601,1994.519658,1480,6700,2547.919658,2667.919658,2867.919658,3390,3120,722.0803419,252.0803419
2017/5/9,470,2075,594,1993.921368,1470,6700,2545.521368,2665.521368,2865.521368,3390,3120,724.4786325,254.4786325
2017/5/10,465,2075,590,1985.079487,1470,6700,2536.679487,2656.679487,2856.679487,3440,3150,783.3205128,293.3205128
2017/5/11,470,2075,584,1993.066667,1470,6700,2544.666667,2664.666667,2864.666667,3450,3150,785.3333333,285.3333333
2017/5/12,455,2075,583,1967.481197,1440,6800,2514.681197,2634.681197,2834.681197,3430,3150,795.3188034,315.3188034
2017/5/15,450,2075,572,1958.041026,1440,6800,2505.241026,2625.241026,2825.241026,3480,3190,854.7589744,364.7589744
2017/5/16,450,2075,571,1957.955556,1420,6850,2502.055556,2622.055556,2822.055556,3490,3190,867.9444444,367.9444444
2017/5/17,455,1990,571,1930.130769,1420,6850,2474.230769,2594.230769,2794.230769,3560,3230,965.7692308,435.7692308
2017/5/18,470,1990,568,1955.374359,1420,6850,2499.474359,2619.474359,2819.474359,3610,3290,990.525641,470.525641
2017/5/19,465,1990,562,1946.361538,1420,6850,2490.461538,2610.461538,2810.461538,3690,3340,1079.538462,529.5384615
2017/5/22,475,1990,559,1963.105128,1420,6850,2507.205128,2627.205128,2827.205128,3810,3440,1182.794872,612.7948718
2017/5/23,485,1965,558,1969.335897,1420,6850,2513.435897,2633.435897,2833.435897,3820,3430,1186.564103,596.5641026
2017/5/24,475,1965,557,1952.250427,1420,6850,2496.350427,2616.350427,2816.350427,3780,3400,1163.649573,583.6495726
2017/5/25,460,1965,557,1926.750427,1420,6850,2470.850427,2590.850427,2790.850427,3780,3360,1189.149573,569.1495726
2017/5/26,450,1965,557,1909.750427,1420,6850,2453.850427,2573.850427,2773.850427,3760,3340,1186.149573,566.1495726
2017/5/27,450,1930,557,1894.793162,1420,6850,2438.893162,2558.893162,2758.893162,3760,3340,1201.106838,581.1068376
2017/5/31,450,1930,557,1894.793162,1420,6850,2438.893162,2558.893162,2758.893162,3750,3370,1191.106838,611.1068376
2017/6/1,438,1930,551,1873.880342,1420,6950,2418.980342,2538.980342,2738.980342,3730,3310,1191.019658,571.0196581
2017/6/2,433,1905,550,1854.611111,1420,6950,2399.711111,2519.711111,2719.711111,3700,3280,1180.288889,560.2888889
2017/6/5,435,1905,548,1857.840171,1420,6950,2402.940171,2522.940171,2722.940171,3640,3260,1117.059829,537.0598291
2017/6/6,435,1905,550,1858.011111,1420,6950,2403.111111,2523.111111,2723.111111,3610,3240,1086.888889,516.8888889
2017/6/7,435,1905,551,1858.096581,1420,6950,2403.196581,2523.196581,2723.196581,3610,3270,1086.803419,546.8034188
2017/6/8,435,1905,553,1858.267521,1430,6950,2405.167521,2525.167521,2725.167521,3610,3260,1084.832479,534.8324786
2017/6/9,430,1905,553,1849.767521,1430,6850,2395.667521,2515.667521,2715.667521,3610,3300,1094.332479,584.3324786
2017/6/12,430,1905,559,1850.280342,1430,6750,2395.180342,2515.180342,2715.180342,3610,3350,1094.819658,634.8196581
2017/6/13,430,1845,564,1825.066667,1450,6700,2373.066667,2493.066667,2693.066667,3590,3390,1096.933333,696.9333333
2017/6/14,425,1845,564,1816.566667,1450,6700,2364.566667,2484.566667,2684.566667,3560,3350,1075.433333,665.4333333
2017/6/15,425,1845,569,1816.994017,1450,6700,2364.994017,2484.994017,2684.994017,3580,3400,1095.005983,715.0059829
2017/6/16,425,1845,570,1817.079487,1450,6650,2364.579487,2484.579487,2684.579487,3600,3470,1115.420513,785.4205128
2017/6/19,427,1845,577,1821.077778,1500,6650,2377.577778,2497.577778,2697.577778,3600,3500,1102.422222,802.4222222
2017/6/20,435,1845,582,1835.105128,1500,6650,2391.605128,2511.605128,2711.605128,3580,3530,1068.394872,818.3948718
2017/6/21,430,1845,582,1826.605128,1510,6650,2384.905128,2504.905128,2704.905128,3540,3490,1035.094872,785.0948718
2017/6/22,430,1845,586,1826.947009,1510,6650,2385.247009,2505.247009,2705.247009,3520,3520,1014.752991,814.7529915
2017/6/23,428,1845,587,1823.632479,1510,6500,2380.432479,2500.432479,2700.432479,3470,3520,969.5675214,819.5675214
2017/6/26,430,1845,589,1827.203419,1530,6500,2387.603419,2507.603419,2707.603419,3480,3520,972.3965812,812.3965812
2017/6/27,430,1845,589,1827.203419,1550,6500,2391.203419,2511.203419,2711.203419,3510,3570,998.7965812,858.7965812
2017/6/28,443,1845,588,1849.217949,1570,6500,2416.817949,2536.817949,2736.817949,3560,3630,1023.182051,893.1820513
2017/6/29,450,1845,588,1861.117949,1590,6500,2432.317949,2552.317949,2752.317949,3590,3660,1037.682051,907.6820513
2017/6/30,472,1845,588,1898.517949,1610,6600,2474.317949,2594.317949,2794.317949,3590,3640,995.6820513,845.6820513
2017/7/3,467,1845,588,1890.017949,1680,6600,2478.417949,2598.417949,2798.417949,3650,3670,1051.582051,871.5820513
2017/7/4,475,1845,598,1904.47265,1690,6600,2494.67265,2614.67265,2814.67265,3660,3700,1045.32735,885.3273504
2017/7/5,467,1845,602,1891.21453,1690,6650,2481.91453,2601.91453,2801.91453,3660,3730,1058.08547,928.0854701
2017/7/6,467,1845,604,1891.38547,1690,6650,2482.08547,2602.08547,2802.08547,3640,3700,1037.91453,897.9145299
2017/7/7,467,1845,606,1891.55641,1690,6650,2482.25641,2602.25641,2802.25641,3610,3700,1007.74359,897.7435897
2017/7/10,474,1890,612,1923.2,1690,6650,2513.9,2633.9,2833.9,3650,3730,1016.1,896.1
2017/7/11,475,1890,612,1924.9,1690,6750,2516.6,2636.6,2836.6,3710,3810,1073.4,973.4
2017/7/12,485,1890,618,1942.412821,1690,6750,2534.112821,2654.112821,2854.112821,3730,3830,1075.887179,975.8871795
2017/7/13,485,1890,618,1942.412821,1690,6750,2534.112821,2654.112821,2854.112821,3730,3870,1075.887179,1015.887179
2017/7/14,485,1890,623,1942.840171,1690,6750,2534.540171,2654.540171,2854.540171,3720,3860,1065.459829,1005.459829
2017/7/17,480,1890,628,1934.767521,1690,6750,2526.467521,2646.467521,2846.467521,3750,3920,1103.532479,1073.532479
2017/7/18,492,1890,629,1955.252991,1690,6850,2547.952991,2667.952991,2867.952991,3750,3950,1082.047009,1082.047009
2017/7/19,512,1915,634,2000.364103,1690,7000,2594.564103,2714.564103,2914.564103,3760,3910,1045.435897,995.4358974
2017/7/20,520,1915,635,2014.049573,1690,7050,2608.749573,2728.749573,2928.749573,3760,3860,1031.250427,931.2504274
2017/7/21,518,1915,635,2010.649573,1690,7050,2605.349573,2725.349573,2925.349573,3740,3830,1014.650427,904.6504274
2017/7/24,515,1915,639,2005.891453,1690,7050,2600.591453,2720.591453,2920.591453,3760,3850,1039.408547,929.408547
2017/7/25,515,1960,639,2025.122222,1690,7050,2619.822222,2739.822222,2939.822222,3780,3850,1040.177778,910.1777778
2017/7/26,525,1960,636,2041.865812,1690,7050,2636.565812,2756.565812,2956.565812,3780,3900,1023.434188,943.434188
2017/7/27,520,1960,636,2033.365812,1690,7050,2628.065812,2748.065812,2948.065812,3780,3880,1031.934188,931.934188
2017/7/28,525,1960,636,2041.865812,1690,7050,2636.565812,2756.565812,2956.565812,3780,3900,1023.434188,943.434188
2017/7/31,525,1960,635,2041.780342,1690,7050,2636.480342,2756.480342,2956.480342,3850,3960,1093.519658,1003.519658
2017/8/1,560,1960,634,2101.194872,1690,7050,2695.894872,2815.894872,3015.894872,3880,3970,1064.105128,954.1051282
2017/8/2,560,1990,634,2114.015385,1690,7050,2708.715385,2828.715385,3028.715385,3880,3970,1051.284615,941.2846154
2017/8/3,560,1990,632,2113.844444,1690,7050,2708.544444,2828.544444,3028.544444,3880,3970,1051.455556,941.4555556
2017/8/4,570,1990,632,2130.844444,1690,7050,2725.544444,2845.544444,3045.544444,3910,4000,1064.455556,954.4555556
2017/8/7,585,1990,632,2156.344444,1690,7050,2751.044444,2871.044444,3071.044444,4080,4210,1208.955556,1138.955556
2017/8/8,600,1990,633,2181.929915,1690,7050,2776.629915,2896.629915,3096.629915,4090,4210,1193.370085,1113.370085
2017/8/9,597,1990,631,2176.658974,1690,7050,2771.358974,2891.358974,3091.358974,4070,4190,1178.641026,1098.641026
2017/8/10,600,1990,631,2181.758974,1690,7050,2776.458974,2896.458974,3096.458974,4090,4210,1193.541026,1113.541026
2017/8/11,603,2075,628,2222.92735,1690,7050,2817.62735,2937.62735,3137.62735,4100,4230,1162.37265,1092.37265
2017/8/14,590,2075,624,2200.48547,1690,7050,2795.18547,2915.18547,3115.18547,4070,4170,1154.81453,1054.81453
2017/8/15,590,2175,621,2242.964103,1690,7050,2837.664103,2957.664103,3157.664103,3990,4060,1032.335897,902.3358974
2017/8/16,585,2175,621,2234.464103,1690,7050,2829.164103,2949.164103,3149.164103,3960,4120,1010.835897,970.8358974
2017/8/17,587,2175,619,2237.693162,1720,7100,2838.293162,2958.293162,3158.293162,4010,4190,1051.706838,1031.706838
2017/8/18,597,2175,619,2254.693162,1720,7100,2855.293162,2975.293162,3175.293162,4010,4190,1034.706838,1014.706838
2017/8/21,610,2225,614,2297.733333,1720,7100,2898.333333,3018.333333,3218.333333,4110,4240,1091.666667,1021.666667
2017/8/22,615,2225,615,2306.318803,1720,7100,2906.918803,3026.918803,3226.918803,4140,4240,1113.081197,1013.081197
2017/8/23,615,2225,615,2306.318803,1720,7100,2906.918803,3026.918803,3226.918803,4050,4120,1023.081197,893.0811966
2017/8/24,590,2225,614,2263.733333,1720,7100,2864.333333,2984.333333,3184.333333,4070,4120,1085.666667,935.6666667
2017/8/25,597,2225,614,2275.633333,1720,7100,2876.233333,2996.233333,3196.233333,4130,4220,1133.766667,1023.766667
2017/8/28,597,2225,615,2275.718803,1720,7100,2876.318803,2996.318803,3196.318803,4060,4260,1063.681197,1063.681197
2017/8/29,592,2325,618,2310.210256,1720,7100,2910.810256,3030.810256,3230.810256,4060,4220,1029.189744,989.1897436
2017/8/30,585,2325,618,2298.310256,1720,7100,2898.910256,3018.910256,3218.910256,4040,4190,1021.089744,971.0897436
2017/8/31,580,2325,620,2289.981197,1720,7100,2890.581197,3010.581197,3210.581197,4030,4160,1019.418803,949.4188034
2017/9/1,590,2325,625,2307.408547,1720,7100,2908.008547,3028.008547,3228.008547,4120,4260,1091.991453,1031.991453
2017/9/4,600,2325,628,2324.664957,1720,7100,2925.264957,3045.264957,3245.264957,4180,4430,1134.735043,1184.735043
2017/9/5,587,2325,628,2302.564957,1720,7100,2903.164957,3023.164957,3223.164957,4180,4430,1156.835043,1206.835043
2017/9/6,589,2325,629,2306.050427,1720,7100,2906.650427,3026.650427,3226.650427,4160,4380,1133.349573,1153.349573
2017/9/7,580,2325,631,2290.921368,1720,7300,2893.521368,3013.521368,3213.521368,4120,4360,1106.478632,1146.478632
2017/9/8,577,2325,638,2286.419658,1720,7300,2889.019658,3009.019658,3209.019658,4110,4360,1100.980342,1150.980342
2017/9/11,565,2325,643,2266.447009,1720,7350,2869.547009,2989.547009,3189.547009,4080,4290,1090.452991,1100.452991
2017/9/12,572,2405,649,2313.047863,1720,7350,2916.147863,3036.147863,3236.147863,4080,4310,1043.852137,1073.852137
2017/9/13,575,2405,655,2318.660684,1720,7350,2921.760684,3041.760684,3241.760684,4100,4310,1058.239316,1068.239316
2017/9/14,573,2405,664,2316.029915,1720,7350,2919.129915,3039.129915,3239.129915,4090,4290,1050.870085,1050.870085
2017/9/15,563,2405,671,2299.628205,1720,7350,2902.728205,3022.728205,3222.728205,4060,4270,1037.271795,1047.271795
2017/9/18,555,2405,686,2287.310256,1720,7350,2890.410256,3010.410256,3210.410256,4040,4270,1029.589744,1059.589744
